Export Pixels	100611-YG-256 copy.sdt Fitted Single Exponential

x	y	A	T	Z	X2
154	207	28.877614974975586	2.1459109783172607	0.19275441765785217	1.0961600542068481
155	207	27.732534408569336	1.9921631813049316	0.5080241560935974	1.0509684085845947
156	207	18.172550201416016	1.899850606918335	0.5765493512153625	1.1586620807647705
139	208	16.304880142211914	1.6619176864624023	0.4583781063556671	1.0130914449691772
140	208	30.85287857055664	1.7218825817108154	0.7432172894477844	1.204750895500183
141	208	32.882789611816406	1.7977174520492554	0.6841625571250916	1.0451685190200806
142	208	35.254852294921875	1.8159534931182861	0.6246540546417236	1.0311534404754639
143	208	35.80122375488281	1.670251727104187	0.934699535369873	0.990105926990509
144	208	37.569034576416016	1.529433012008667	1.0893734693527222	1.1198782920837402
145	208	33.091068267822266	1.8030844926834106	0.6990326642990112	0.9427428841590881
146	208	35.17815399169922	1.624835729598999	1.025617241859436	1.1127617359161377
147	208	36.857582092285156	1.5644333362579346	0.9928779006004333	1.0812045335769653
148	208	34.02783966064453	1.8154124021530151	0.593912661075592	1.0508899688720703
149	208	35.24135208129883	1.5336339473724365	1.147680401802063	1.1667487621307373
150	208	33.20355224609375	1.6823115348815918	1.0324786901474	1.007384181022644
151	208	33.955726623535156	1.7001206874847412	0.8626854419708252	1.1295720338821411
152	208	33.99041748046875	1.6069672107696533	1.06450617313385	1.256716251373291
153	208	37.237918853759766	1.57078218460083	1.0233113765716553	1.076155185699463
154	208	33.42074203491211	1.7565492391586304	0.7612589597702026	0.9668362140655518
155	208	30.617904663085938	1.8889822959899902	0.8055076003074646	1.1408023834228516
156	208	20.624286651611328	2.032017707824707	0.5593456029891968	1.0694496631622314
139	209	17.454833984375	2.0295653343200684	0.05964277312159538	1.0497303009033203
140	209	29.91513442993164	1.800708293914795	0.8213699460029602	0.9415270090103149
141	209	38.631221771240234	1.5115375518798828	1.1770600080490112	1.053737998008728
142	209	38.96959686279297	1.5031946897506714	1.351670742034912	0.9666570425033569
143	209	38.14292907714844	1.5365333557128906	1.3369678258895874	0.9709682464599609
144	209	39.87609100341797	1.3142563104629517	1.7172285318374634	1.0239365100860596
145	209	35.333534240722656	1.7069823741912842	0.8122338652610779	1.1806625127792358
146	209	33.60788345336914	1.7412853240966797	0.7510924339294434	1.2066437005996704
147	209	35.873294830322266	1.6768865585327148	0.97566157579422	1.1873723268508911
148	209	36.16690444946289	1.6290526390075684	0.8170000910758972	0.974332869052887
149	209	35.41275405883789	1.6482033729553223	0.9105492830276489	1.1240674257278442
150	209	33.670753479003906	1.6814086437225342	1.058919906616211	1.3452808856964111
151	209	37.120269775390625	1.5038172006607056	1.375791072845459	1.1802667379379272
152	209	36.68669128417969	1.5852851867675781	1.0360528230667114	1.030212163925171
153	209	35.90242385864258	1.6079596281051636	1.0815861225128174	1.2572612762451172
154	209	36.62044906616211	1.4071319103240967	1.506856918334961	1.0656524896621704
155	209	29.788625717163086	1.8691060543060303	0.8390551805496216	1.0988478660583496
156	209	24.266963958740234	1.9919145107269287	0.5555436015129089	1.067338466644287
139	210	16.95553970336914	1.9384222030639648	0.21686284244060516	0.9815313220024109
140	210	32.77139663696289	1.7405025959014893	0.5808327198028564	1.3447039127349854
141	210	37.00703811645508	1.5627251863479614	1.1802679300308228	0.9703716039657593
142	210	38.26972198486328	1.4548237323760986	1.2199968099594116	1.120436429977417
143	210	38.102142333984375	1.4247528314590454	1.3883899450302124	0.9468304514884949
144	210	38.15436553955078	1.528484582901001	1.1320098638534546	1.1022379398345947
145	210	34.165672302246094	1.7084146738052368	0.8346917033195496	1.1398745775222778
146	210	36.44615936279297	1.5851986408233643	1.0050654411315918	1.1864959001541138
147	210	33.966156005859375	1.7301018238067627	0.8862819671630859	1.1860270500183105
148	210	37.25352478027344	1.609204888343811	1.1605010032653809	1.052676796913147
149	210	38.872135162353516	1.4828449487686157	1.2530559301376343	1.1916024684906006
150	210	36.05134582519531	1.5980013608932495	0.9898084998130798	1.0335984230041504
151	210	38.27458572387695	1.4649760723114014	1.2168245315551758	1.1963740587234497
152	210	33.244895935058594	1.7366950511932373	1.0200741291046143	1.102226734161377
153	210	34.709224700927734	1.5231883525848389	1.341774344444275	0.9987319111824036
154	210	35.63557815551758	1.5071847438812256	1.464176058769226	1.0670373439788818
155	210	33.9824333190918	1.735771656036377	0.790746808052063	1.3219050168991089
156	210	20.48086929321289	2.3671200275421143	-0.07513447850942612	1.041507363319397
139	211	15.662986755371094	1.9213029146194458	0.23475205898284912	1.0633131265640259
140	211	32.33602523803711	1.5904699563980103	1.132771372795105	0.967002809047699
141	211	36.42264175415039	1.5531387329101562	1.2783621549606323	1.2188783884048462
142	211	36.242942810058594	1.588300347328186	0.9686997532844543	1.0333257913589478
143	211	35.24817657470703	1.6005325317382812	1.2263556718826294	1.080877661705017
144	211	37.149375915527344	1.5772032737731934	1.129536509513855	1.0994236469268799
145	211	39.44948959350586	1.4001400470733643	1.5879689455032349	1.1715991497039795
146	211	33.43739318847656	1.6795072555541992	0.9054853916168213	1.1588150262832642
147	211	38.468727111816406	1.3884096145629883	1.4848417043685913	1.0029414892196655
148	211	33.2448844909668	1.8225914239883423	0.6932125091552734	0.9987629055976868
149	211	33.686702728271484	1.6003835201263428	1.4098657369613647	1.3555176258087158
150	211	31.747257232666016	1.8922797441482544	0.5146251916885376	1.03383469581604
151	211	37.15424346923828	1.5050065517425537	1.4382236003875732	0.8193933963775635
152	211	38.22419738769531	1.5166900157928467	1.256514072418213	1.054284930229187
153	211	31.364303588867188	1.9464846849441528	0.5958629250526428	0.9654161334037781
154	211	34.93603515625	1.6799153089523315	0.8486179113388062	1.100095272064209
155	211	27.82720184326172	2.049980401992798	0.4527616500854492	1.1518232822418213
156	211	21.74290657043457	1.9977070093154907	0.6374523639678955	1.0433366298675537
140	212	31.58331298828125	1.6078721284866333	0.8961843252182007	1.1064802408218384
141	212	35.320701599121094	1.6475485563278198	1.2198667526245117	0.893105149269104
142	212	35.66358184814453	1.6921736001968384	0.7414427995681763	1.2560060024261475
143	212	37.083045959472656	1.559566855430603	1.403033971786499	1.0933626890182495
144	212	35.322898864746094	1.644824504852295	0.857877790927887	1.1648759841918945
145	212	35.725887298583984	1.6552766561508179	0.8475360870361328	1.1732240915298462
146	212	32.05602264404297	1.8653072118759155	0.6539548635482788	1.016736388206482
147	212	37.38964080810547	1.600993275642395	1.0328346490859985	1.2255263328552246
148	212	34.430458068847656	1.726699709892273	0.800248920917511	1.0899550914764404
149	212	35.32469940185547	1.6926243305206299	0.672046959400177	0.8831712007522583
150	212	36.44141387939453	1.6593196392059326	0.7863283753395081	1.149764895439148
151	212	34.11451721191406	1.7994778156280518	0.4642717242240906	1.0736666917800903
152	212	35.931800842285156	1.6677228212356567	0.7270397543907166	0.9655445218086243
153	212	34.090843200683594	1.7531139850616455	0.6119483709335327	1.0365736484527588
154	212	33.7023811340332	1.5868630409240723	1.2911226749420166	1.0702024698257446
155	212	27.24031639099121	2.0398054122924805	0.7066274881362915	1.1671217679977417
156	212	22.389854431152344	1.8107578754425049	0.5032209753990173	1.0063234567642212
135	213	16.376468658447266	1.9825568199157715	0.4691426157951355	1.253348708152771
136	213	18.25569725036621	1.8598203659057617	0.5646257996559143	0.9557448029518127
137	213	15.243123054504395	2.194242477416992	0.0867125540971756	1.0525761842727661
140	213	27.17009925842285	1.6260566711425781	0.9595966339111328	1.0819995403289795
141	213	32.69076919555664	1.785288691520691	0.6311085224151611	1.1493194103240967
142	213	36.612022399902344	1.615447998046875	0.8885329365730286	1.0446300506591797
143	213	33.3242301940918	1.7123433351516724	0.9004515409469604	1.0705174207687378
144	213	34.07673645019531	1.6413787603378296	1.1959642171859741	1.020402193069458
145	213	36.67042541503906	1.572623610496521	1.0345851182937622	1.0188109874725342
146	213	36.81889724731445	1.5544013977050781	1.046474814414978	1.0879071950912476
147	213	38.549171447753906	1.56887686252594	1.0934537649154663	1.0507745742797852
148	213	32.5911750793457	1.7570695877075195	0.8439348936080933	1.0918476581573486
149	213	33.06111526489258	1.7807950973510742	0.8013723492622375	1.1920578479766846
150	213	34.67046356201172	1.5760043859481812	0.9946120977401733	0.9879355430603027
151	213	33.18101501464844	1.5905134677886963	0.9360288977622986	1.145482063293457
152	213	34.60545349121094	1.7842220067977905	0.5719863772392273	1.0406298637390137
153	213	33.14324188232422	1.636064052581787	1.1363178491592407	1.0452280044555664
154	213	29.5235652923584	1.859830379486084	0.9338080286979675	1.1268576383590698
155	213	24.812150955200195	2.071089744567871	0.5301468968391418	1.0829685926437378
156	213	16.201717376708984	2.0509235858917236	0.49189913272857666	1.010549545288086
132	214	19.430517196655273	1.8821321725845337	0.25170695781707764	1.0814425945281982
133	214	24.100011825561523	1.9453734159469604	0.2803909480571747	1.177708625793457
134	214	26.54585838317871	1.8294259309768677	0.6215102076530457	1.0346769094467163
135	214	25.460161209106445	2.0601935386657715	0.38392898440361023	1.1726596355438232
136	214	27.912633895874023	1.77328622341156	0.6326835751533508	1.035040020942688
137	214	26.9637393951416	1.9432793855667114	0.4509422779083252	1.096834421157837
138	214	25.60742950439453	1.9379332065582275	0.5976943373680115	0.9458742737770081
139	214	23.4967041015625	1.8434239625930786	0.2124326080083847	1.2452749013900757
140	214	21.904098510742188	2.079691171646118	-0.04150940105319023	1.088615894317627
141	214	34.18879699707031	1.5113375186920166	1.196730375289917	1.1675007343292236
142	214	33.933414459228516	1.6430855989456177	1.3043761253356934	1.0860838890075684
143	214	34.23080062866211	1.7480450868606567	0.8002975583076477	1.0541329383850098
144	214	32.64311218261719	1.8186719417572021	0.7378977537155151	0.9475148320198059
145	214	33.5716552734375	1.6593971252441406	0.8018081784248352	1.0519973039627075
146	214	32.563236236572266	1.8169755935668945	0.5663355588912964	1.050549030303955
147	214	33.52509307861328	1.798846960067749	0.5862827897071838	1.0027135610580444
148	214	34.90256881713867	1.6585824489593506	0.7693561315536499	1.2295628786087036
149	214	33.08869171142578	1.6970851421356201	0.9350220561027527	0.9944750070571899
150	214	34.1247673034668	1.703821063041687	0.8989339470863342	1.1489001512527466
151	214	33.38673400878906	1.7115302085876465	0.8865832686424255	1.0483970642089844
152	214	34.16105651855469	1.5549249649047852	1.3591248989105225	0.9385026693344116
153	214	30.900606155395508	1.9363923072814941	0.3674769103527069	1.0125908851623535
154	214	31.801258087158203	1.8213526010513306	0.6842508912086487	1.1539280414581299
155	214	23.099781036376953	1.817730188369751	0.7764412760734558	0.9854884743690491
131	215	23.23866844177246	1.8786824941635132	0.33669012784957886	1.2568988800048828
132	215	26.513547897338867	1.9117505550384521	0.44143274426460266	1.0281593799591064
133	215	30.72224998474121	1.8909571170806885	0.43390268087387085	0.8979479670524597
134	215	29.74290657043457	1.9217455387115479	0.5951775312423706	1.1217631101608276
135	215	31.7615966796875	1.8429399728775024	0.471402645111084	1.0760940313339233
136	215	33.45246124267578	1.6737034320831299	0.7638418674468994	0.90072101354599
137	215	30.438743591308594	1.9383774995803833	0.41933393478393555	1.126175045967102
138	215	31.07590675354004	1.8770660161972046	0.311422199010849	1.0743088722229004
139	215	28.64430809020996	1.8997081518173218	0.3794553279876709	1.0939521789550781
140	215	26.08019256591797	1.9475795030593872	0.22175635397434235	1.1856682300567627
141	215	24.57257843017578	2.3025314807891846	-0.486095130443573	1.1227608919143677
142	215	30.904199600219727	1.8464672565460205	0.6363847255706787	0.9173327088356018
143	215	33.17268753051758	1.6616463661193848	0.9610850214958191	1.0109339952468872
144	215	33.36335372924805	1.6822816133499146	1.0708940029144287	1.0453381538391113
145	215	34.69649124145508	1.6989859342575073	0.8739637136459351	1.102944016456604
146	215	34.286033630371094	1.7556971311569214	0.509777307510376	1.1733944416046143
147	215	31.46759033203125	1.9806491136550903	0.24928584694862366	1.0697219371795654
148	215	32.04549789428711	1.9405162334442139	0.17049960792064667	1.1016123294830322
149	215	33.755882263183594	1.6854885816574097	0.7467201352119446	1.2357003688812256
150	215	33.10268783569336	1.7457305192947388	0.7316610217094421	1.3858970403671265
151	215	30.870046615600586	1.8770525455474854	0.4018104672431946	1.2862510681152344
152	215	29.446483612060547	1.6499431133270264	1.2694153785705566	1.0120283365249634
153	215	30.810789108276367	1.803948998451233	0.8536973595619202	1.0826549530029297
154	215	24.645721435546875	2.1383473873138428	0.22795280814170837	1.1175581216812134
155	215	17.378915786743164	2.0726816654205322	0.20326538383960724	1.0458791255950928
130	216	23.418987274169922	1.8980129957199097	0.3841214179992676	0.9904026985168457
131	216	28.97028160095215	1.8954170942306519	0.25680068135261536	1.1185563802719116
132	216	32.135372161865234	1.6194127798080444	0.9664692282676697	1.1168307065963745
133	216	34.54521179199219	1.657431721687317	0.7194614410400391	1.2913200855255127
134	216	33.13102340698242	1.8074229955673218	0.557153046131134	0.9314069151878357
135	216	32.78909683227539	1.831349492073059	0.5989790558815002	1.2287485599517822
136	216	31.21914291381836	1.835854172706604	0.7850342988967896	0.9771766662597656
137	216	32.601139068603516	1.718836784362793	0.949423611164093	1.1548676490783691
138	216	32.54587936401367	1.6191455125808716	1.004111409187317	1.1225448846817017
139	216	30.49289894104004	1.9855090379714966	0.35037747025489807	1.014882206916809
140	216	28.109731674194336	1.800667405128479	0.9982534646987915	1.0916945934295654
141	216	26.228303909301758	1.8013734817504883	0.5301184058189392	0.9723389148712158
142	216	23.16811180114746	2.258124589920044	0.053629349917173386	1.0297852754592896
143	216	29.626190185546875	1.941175937652588	0.1775200217962265	0.8872268795967102
144	216	29.978899002075195	2.0022549629211426	0.28532758355140686	1.1421300172805786
145	216	30.872976303100586	1.7546555995941162	0.6920475363731384	0.9371718168258667
146	216	31.22689437866211	1.7317241430282593	0.8169385194778442	0.9626768231391907
147	216	32.38323211669922	1.7509289979934692	0.7254772186279297	1.1501561403274536
148	216	35.721614837646484	1.6243523359298706	0.708432674407959	0.9847615361213684
149	216	31.283050537109375	1.7771202325820923	0.7666265964508057	1.1858350038528442
150	216	28.432415008544922	2.2079408168792725	-0.04817039892077446	1.1920886039733887
151	216	28.801170349121094	2.026270866394043	0.19556203484535217	1.284745693206787
152	216	27.539222717285156	1.9403778314590454	0.6074627637863159	1.1993470191955566
153	216	23.900339126586914	2.129896879196167	0.43230774998664856	1.0678220987319946
154	216	18.97486686706543	2.0637567043304443	0.4275602698326111	1.105002999305725
129	217	16.677358627319336	2.5051300525665283	-0.3960801362991333	1.103894829750061
130	217	28.952957153320312	1.8893182277679443	0.6653214693069458	1.0926581621170044
131	217	32.13876724243164	1.8760464191436768	0.6253901720046997	1.0383816957473755
132	217	34.17063522338867	1.6957706212997437	0.8929904103279114	1.34651517868042
133	217	33.60545349121094	1.6763248443603516	0.8814072012901306	0.9125963449478149
134	217	32.10456085205078	1.8389441967010498	0.5736486911773682	1.0402573347091675
135	217	33.484432220458984	1.6538904905319214	1.2516626119613647	1.052871584892273
136	217	34.26926040649414	1.6665029525756836	1.0420118570327759	0.9263076186180115
137	217	34.79953384399414	1.586727499961853	1.1721848249435425	1.1597211360931396
138	217	34.26786422729492	1.6504204273223877	1.2588603496551514	1.1539201736450195
139	217	35.23715591430664	1.527905821800232	1.3056679964065552	1.0664345026016235
140	217	34.452613830566406	1.6624622344970703	0.9043022990226746	0.9765084981918335
141	217	27.623048782348633	1.9518893957138062	0.5453984141349792	0.9840850234031677
142	217	24.362369537353516	1.980760097503662	0.5297070145606995	1.0544160604476929
143	217	23.3492431640625	2.119875907897949	0.2722104489803314	1.0390416383743286
144	217	29.25620460510254	1.7337456941604614	0.8398439884185791	1.1893302202224731
145	217	28.398088455200195	2.084238052368164	0.0423213429749012	1.0313680171966553
146	217	28.745100021362305	1.9289920330047607	0.47133398056030273	1.1630845069885254
147	217	29.1562442779541	2.123026132583618	0.06839735060930252	1.117425799369812
148	217	29.541278839111328	1.9646129608154297	0.47040069103240967	1.130541443824768
149	217	32.221614837646484	1.6415821313858032	0.9293407797813416	1.0416340827941895
150	217	27.29196548461914	1.9178153276443481	0.43028900027275085	1.0452913045883179
151	217	24.419485092163086	2.2561147212982178	0.3712081015110016	1.0689256191253662
152	217	25.81841278076172	1.8799158334732056	0.7173852324485779	1.1292303800582886
153	217	20.728883743286133	1.9641155004501343	0.2887129485607147	1.163988709449768
129	218	27.124406814575195	1.8401252031326294	0.4762847423553467	0.9430016279220581
130	218	35.020774841308594	1.6319286823272705	0.9912028908729553	1.0462576150894165
131	218	33.80649948120117	1.6772403717041016	1.0405265092849731	1.057917594909668
132	218	35.780174255371094	1.513350486755371	1.1699261665344238	1.188964605331421
133	218	36.305580139160156	1.5440212488174438	1.2300171852111816	1.0015203952789307
134	218	34.533199310302734	1.6779191493988037	0.8908034563064575	1.2093865871429443
135	218	31.308130264282227	1.94144606590271	0.47466418147087097	0.9872754216194153
136	218	32.29407501220703	1.807086706161499	0.9450042843818665	0.9762164354324341
137	218	35.43572235107422	1.491697907447815	1.4568763971328735	1.2089343070983887
138	218	35.19502258300781	1.5205800533294678	1.3451299667358398	0.9271971583366394
139	218	32.26718521118164	1.8613736629486084	0.551271378993988	1.1233617067337036
140	218	36.05424499511719	1.5939793586730957	1.1076335906982422	1.0394549369812012
141	218	34.404937744140625	1.6365468502044678	1.004203200340271	0.8580014109611511
142	218	27.270313262939453	1.9953163862228394	0.3970576524734497	0.8622277975082397
143	218	16.887619018554688	2.7898643016815186	-0.5194417834281921	0.9723993539810181
144	218	19.807973861694336	2.128363609313965	0.1891491413116455	1.0172220468521118
145	218	22.406021118164062	2.130838632583618	0.055151864886283875	1.127052664756775
146	218	22.689931869506836	2.1675751209259033	0.11457499861717224	1.0339746475219727
147	218	26.586307525634766	1.862125039100647	0.5645849108695984	1.1478220224380493
148	218	26.026363372802734	1.6374942064285278	1.3186482191085815	1.1280584335327148
149	218	24.360193252563477	2.086726665496826	0.2336377650499344	0.9691792726516724
150	218	25.384096145629883	2.0471949577331543	0.06529975682497025	1.1697779893875122
151	218	21.71085548400879	2.2782862186431885	-0.13684378564357758	1.2388525009155273
152	218	17.05094337463379	2.473267078399658	-0.24865108728408813	1.2355555295944214
129	219	31.621540069580078	1.813440203666687	0.7729983329772949	1.2390716075897217
130	219	37.861820220947266	1.5524258613586426	1.0818644762039185	1.120330810546875
131	219	34.42231369018555	1.7268201112747192	0.6538963913917542	1.0646148920059204
132	219	41.352603912353516	1.3800543546676636	1.3945584297180176	0.9280953407287598
133	219	36.43683624267578	1.5816529989242554	0.8125553727149963	1.1360868215560913
134	219	35.45338821411133	1.5942031145095825	1.4708682298660278	1.210779070854187
135	219	34.85773849487305	1.6898990869522095	0.8933864831924438	1.1081831455230713
136	219	31.817180633544922	1.7606741189956665	0.903599739074707	1.119168996810913
137	219	31.56414794921875	1.8255949020385742	0.6954345107078552	1.0392882823944092
138	219	35.441368103027344	1.551266074180603	1.0975103378295898	0.8908308744430542
139	219	34.74138641357422	1.6102262735366821	1.052887201309204	0.9439965486526489
140	219	33.63085174560547	1.721770167350769	1.0126055479049683	1.142637014389038
141	219	30.48845863342285	1.9010095596313477	0.5148810148239136	0.9358549118041992
142	219	29.956892013549805	1.8203972578048706	0.6244722008705139	1.2267948389053345
143	219	20.55595588684082	2.0370514392852783	0.2972251772880554	1.0847631692886353
146	219	15.824359893798828	1.9147592782974243	0.40557557344436646	1.056613802909851
147	219	20.448867797851562	1.7380503416061401	0.5506795048713684	1.130304217338562
148	219	20.243375778198242	2.0165421962738037	0.333612859249115	1.1782983541488647
149	219	22.28720474243164	2.1412932872772217	0.18336209654808044	1.0331987142562866
150	219	24.229955673217773	1.901779294013977	0.5175319314002991	1.0796337127685547
151	219	23.558591842651367	1.8536901473999023	0.8731929063796997	1.1399811506271362
152	219	26.263761520385742	1.4991931915283203	1.9831924438476562	1.10079026222229
153	219	20.445064544677734	1.7197370529174805	1.2633907794952393	1.1078691482543945
128	220	17.497655868530273	1.9538403749465942	0.3253231644630432	1.143919587135315
129	220	39.042808532714844	1.3619471788406372	1.6155681610107422	1.0081393718719482
130	220	35.806785583496094	1.5716979503631592	1.3787201642990112	1.28458833694458
131	220	34.54100036621094	1.6908719539642334	0.8017464280128479	1.0872913599014282
132	220	42.82826232910156	1.302793264389038	1.5744047164916992	1.0942281484603882
133	220	34.6147575378418	1.7925482988357544	0.5766183733940125	0.9795090556144714
134	220	35.144046783447266	1.6926082372665405	0.6589686274528503	1.1138230562210083
135	220	37.700111389160156	1.578626036643982	1.1527431011199951	1.0270037651062012
136	220	37.17657470703125	1.4922401905059814	1.4161652326583862	1.2719852924346924
137	220	36.670318603515625	1.5623470544815063	1.3192462921142578	1.1165324449539185
138	220	35.11907196044922	1.5740199089050293	1.2250763177871704	0.9667689800262451
139	220	35.56128692626953	1.5386534929275513	1.4128645658493042	1.2582825422286987
140	220	32.11705780029297	1.8960882425308228	0.5521638989448547	1.1706911325454712
141	220	30.595718383789062	1.7551835775375366	1.09773588180542	1.1405917406082153
